trait_family,trait_value,n_species,base_site,site_from,site_to,X,Y,local_r2,dominant_predictor,dominant_predictor_label,dominant_local_t,dominant_abs_local_t,supported,dominant_driver,dominant_direction
Foraging guild,Passerine seedeaters,12,BD72,BD72,BD72,487500.10657854204,6262499.717117674,0.43907699627607033,perc_cropland,Cropland,5.907557584377112,5.907557584377112,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,ED21,ED21,ED21,612499.9999244057,6257499.948716197,0.1158949124677054,perc_cropland,Cropland,4.400345720111849,4.400345720111849,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,ED22,ED22,ED22,612500.0638923836,6262499.925191073,0.11524602944052278,perc_cropland,Cropland,4.386333065021082,4.386333065021082,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,ED23,ED23,ED23,612500.0489246127,6267500.053278171,0.11739068867917017,perc_cropland,Cropland,4.3945426367298746,4.3945426367298746,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,ED30,ED30,ED30,617500.0131436305,6252499.979232868,0.13763939992971858,tmean_breeding,Temperature,-4.941727033857713,4.941727033857713,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,ED31,ED31,ED31,617500.0689346831,6257499.919604393,0.13129862645618115,tmean_breeding,Temperature,-4.622653698891129,4.622653698891129,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EE05,EE05,EE05,602500.0291128291,6227499.796893536,0.1364727452327824,perc_cropland,Cropland,5.130837734911352,5.130837734911352,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EE06,EE06,EE06,602500.0177116019,6232499.873435614,0.1287872500568193,perc_cropland,Cropland,5.076589140677556,5.076589140677556,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD73,BD73,BD73,487500.0600253826,6267499.6828794535,0.433123098404413,perc_cropland,Cropland,5.929954913876234,5.929954913876234,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EE07,EE07,EE07,602500.0370459903,6237499.880717993,0.12183435821205008,perc_cropland,Cropland,5.018790622223057,5.018790622223057,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EE15,EE15,EE15,607500.0429033731,6227499.870408693,0.14860163665169704,tmean_breeding,Temperature,-5.2265032029220695,5.2265032029220695,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EE16,EE16,EE16,607500.0326255038,6232499.819688625,0.1386752810354006,tmean_breeding,Temperature,-4.932624886664444,4.932624886664444,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EE17,EE17,EE17,607500.0336967214,6237499.811088578,0.12954974992199786,perc_cropland,Cropland,4.77754006220798,4.77754006220798,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EE18,EE18,EE18,607500.0446534248,6242499.84457169,0.12122856752846417,perc_cropland,Cropland,4.7025584615563325,4.7025584615563325,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EE19,EE19,EE19,607500.0022517216,6247499.918539914,0.11433519364218225,perc_cropland,Cropland,4.632498514343778,4.632498514343778,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD74,BD74,BD74,487500.05668077216,6272499.684921809,0.4262631010373933,perc_cropland,Cropland,5.911328001514337,5.911328001514337,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EE27,EE27,EE27,612500.0178630335,6237499.805356083,0.14615924572664915,tmean_breeding,Temperature,-5.178837721858319,5.178837721858319,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EE28,EE28,EE28,612500.0568845634,6242499.83450955,0.13534455699164533,tmean_breeding,Temperature,-4.885864100890414,4.885864100890414,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EE29,EE29,EE29,612500.0256645977,6247499.904153242,0.12617068798840828,tmean_breeding,Temperature,-4.541219213719767,4.541219213719767,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EE39,EE39,EE39,617500.0586333661,6247499.861813668,0.14688006806216655,tmean_breeding,Temperature,-5.22729784958771,5.22729784958771,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF00,EF00,EF00,602500.1568967437,6152499.938279047,0.28321908807658946,perc_cropland,Cropland,4.541791813692056,4.541791813692056,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF01,EF01,EF01,602500.110434067,6157499.949953882,0.2781942037825889,perc_cropland,Cropland,4.718023152943693,4.718023152943693,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD75,BD75,BD75,487500.09656343656,6277499.723220508,0.418612956177276,perc_cropland,Cropland,5.855293760192416,5.855293760192416,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF02,EF02,EF02,602500.11502745,6162499.892898545,0.271831986656463,tmean_breeding,Temperature,-5.1462127379047145,5.1462127379047145,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF06,EF06,EF06,602500.0299051435,6182499.853612516,0.23723033779348032,tmean_breeding,Temperature,-6.503177752239476,6.503177752239476,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF07,EF07,EF07,602500.0078381761,6187499.891590624,0.2262437641408235,tmean_breeding,Temperature,-6.623403789773606,6.623403789773606,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF08,EF08,EF08,602499.9662049786,6192499.859152391,0.2145792068106757,tmean_breeding,Temperature,-6.617493218609495,6.617493218609495,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF09,EF09,EF09,602499.963655327,6197499.869020305,0.2023536672702274,tmean_breeding,Temperature,-6.502158805111717,6.502158805111717,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF10,EF10,EF10,607500.16663707,6152499.862016589,0.30463356216974263,perc_cropland,Cropland,4.524541323902143,4.524541323902143,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF11,EF11,EF11,607500.176405482,6157499.852075477,0.30036014955760004,perc_cropland,Cropland,4.695090744369434,4.695090744369434,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD76,BD76,BD76,487500.05683605693,6282499.686808519,0.410235935352304,perc_cropland,Cropland,5.76555827997662,5.76555827997662,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF45,EF45,EF45,622500.1133564778,6177499.906438245,0.3595161766885544,tmean_breeding,Temperature,-5.587479261224291,5.587479261224291,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF54,EF54,EF54,627500.173708827,6172499.894058021,0.39211593391189487,perc_cropland,Cropland,5.036218142068183,5.036218142068183,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF55,EF55,EF55,627500.1632006445,6177499.839703479,0.3893937816521036,tmean_breeding,Temperature,-5.28482518687815,5.28482518687815,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF63,EF63,EF63,632500.2244002955,6167499.81615931,0.4164340431417269,perc_cropland,Cropland,4.892122949464298,4.892122949464298,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF64,EF64,EF64,632500.1982281193,6172499.854965836,0.41725992658761657,perc_cropland,Cropland,4.9405525150355825,4.9405525150355825,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF65,EF65,EF65,632500.1855857152,6177499.827314664,0.4166669066695062,perc_cropland,Cropland,4.9768394589114875,4.9768394589114875,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD77,BD77,BD77,487500.0606638972,6287499.686602905,0.40132417314165614,perc_cropland,Cropland,5.6410570172293575,5.6410570172293575,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF69,EF69,EF69,632500.1501958598,6197499.82822393,0.39716014498970237,tmean_breeding,Temperature,-6.329932934572173,6.329932934572173,TRUE,Temperature,Negative
Foraging guild,Passerine seedeaters,12,EF70,EF70,EF70,637500.234482398,6152499.829759564,0.42052604954678374,perc_cropland,Cropland,4.552313913623965,4.552313913623965,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF71,EF71,EF71,637500.2314522653,6157499.769810148,0.4270548032402276,perc_cropland,Cropland,4.652933962278036,4.652933962278036,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF72,EF72,EF72,637500.2274973425,6162499.754893564,0.4325015284380954,perc_cropland,Cropland,4.724785130747721,4.724785130747721,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF73,EF73,EF73,637500.2209097057,6167499.784967061,0.43662923386557406,perc_cropland,Cropland,4.776664688380438,4.776664688380438,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF74,EF74,EF74,637500.2099802837,6172499.859987579,0.43934905127301815,perc_cropland,Cropland,4.815126977875892,4.815126977875892,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF75,EF75,EF75,637500.1965109793,6177499.868648433,0.44070522946205476,perc_cropland,Cropland,4.851221848604253,4.851221848604253,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD78,BD78,BD78,487500.04695056047,6292499.722763024,0.3918053420510876,perc_cropland,Cropland,5.490704179675408,5.490704179675408,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF80,EF80,EF80,642500.2088201805,6152499.8108049715,0.43372967998648543,perc_cropland,Cropland,4.412612056277069,4.412612056277069,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF81,EF81,EF81,642500.2076575521,6157499.794391641,0.4414889622080329,perc_cropland,Cropland,4.507865902422031,4.507865902422031,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF82,EF82,EF82,642500.2525552853,6162499.825148337,0.44830514330100246,perc_cropland,Cropland,4.58210910072086,4.58210910072086,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF83,EF83,EF83,642500.2193219239,6167499.787668911,0.45392205446568096,perc_cropland,Cropland,4.634378968404741,4.634378968404741,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF84,EF84,EF84,642500.2285859047,6172499.797269886,0.4582828725194617,perc_cropland,Cropland,4.671669139439406,4.671669139439406,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF85,EF85,EF85,642500.21561393,6177499.851854328,0.46132687310014364,perc_cropland,Cropland,4.7068381961573875,4.7068381961573875,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD79,BD79,BD79,487500.0155984107,6297499.6839520885,0.3817529634990583,perc_cropland,Cropland,5.348562865637086,5.348562865637086,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF90,EF90,EF90,647500.1968096502,6152499.796485673,0.4452175532368194,perc_cropland,Cropland,4.226191482069179,4.226191482069179,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF91,EF91,EF91,647500.2025785598,6157499.7218825305,0.4536334191434907,perc_cropland,Cropland,4.3103894147326365,4.3103894147326365,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF92,EF92,EF92,647500.2346433615,6162499.805848634,0.46144295343642366,perc_cropland,Cropland,4.389966083908729,4.389966083908729,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF93,EF93,EF93,647500.2356114537,6167499.82370214,0.46832669582938846,perc_cropland,Cropland,4.450825689216979,4.450825689216979,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF94,EF94,EF94,647500.2037785846,6172499.7753932625,0.4740919317540784,perc_cropland,Cropland,4.494356259045921,4.494356259045921,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF95,EF95,EF95,647500.2592736807,6177499.776383813,0.4786107846361744,perc_cropland,Cropland,4.533522232101991,4.533522232101991,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EF96,EF96,EF96,647500.2117523269,6182499.820248794,0.4818352150885382,perc_cropland,Cropland,4.5813080895983065,4.5813080895983065,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG00,EG00,EG00,602500.2075383858,6102499.752554977,0.27694495635762173,perc_cropland,Cropland,3.602550074221788,3.602550074221788,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,AE95,AE95,AE95,447500.18198725476,6227499.747924402,0.49253231539190384,perc_cropland,Cropland,3.529582188648203,3.529582188648203,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD80,BD80,BD80,492500.052342845,6252499.689303762,0.43707936107505846,perc_cropland,Cropland,6.020331203390592,6.020331203390592,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG01,EG01,EG01,602500.1653777973,6107499.795298992,0.2814753246541448,perc_cropland,Cropland,3.69640498411554,3.69640498411554,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG02,EG02,EG02,602500.1872741627,6112499.769644517,0.2852559126768593,perc_cropland,Cropland,3.7905088666351157,3.7905088666351157,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG03,EG03,EG03,602500.1419317244,6117499.7838923335,0.2882632399049433,perc_cropland,Cropland,3.878639466852826,3.878639466852826,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG04,EG04,EG04,602500.155513311,6122499.8409451125,0.29048961003739987,perc_cropland,Cropland,3.9577457748819733,3.9577457748819733,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG05,EG05,EG05,602500.1656467885,6127499.828034153,0.2917848273628809,perc_cropland,Cropland,4.028468984230981,4.028468984230981,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG06,EG06,EG06,602500.1685459674,6132499.856394926,0.2921625738632329,perc_cropland,Cropland,4.095834719826823,4.095834719826823,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG07,EG07,EG07,602500.1629894912,6137499.92599472,0.2914726271415828,perc_cropland,Cropland,4.167722301443152,4.167722301443152,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG08,EG08,EG08,602500.1503424796,6142499.925529002,0.28969938585857413,perc_cropland,Cropland,4.261261410519668,4.261261410519668,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG09,EG09,EG09,602500.129395011,6147499.854962473,0.2869699371216272,perc_cropland,Cropland,4.386122300154173,4.386122300154173,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG10,EG10,EG10,607500.1768091201,6102499.818051623,0.28923123200465406,perc_cropland,Cropland,3.5223442886618916,3.5223442886618916,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD81,BD81,BD81,492500.0663517555,6257499.67318747,0.4330867002865553,perc_cropland,Cropland,6.097624118251064,6.097624118251064,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG11,EG11,EG11,607500.1588724807,6107499.833944355,0.29460489948028534,perc_cropland,Cropland,3.6209557815774214,3.6209557815774214,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG12,EG12,EG12,607500.1894330485,6112499.781570623,0.2993037493706479,perc_cropland,Cropland,3.721987587505173,3.721987587505173,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG13,EG13,EG13,607500.2007176884,6117499.770624214,0.30318218393140506,perc_cropland,Cropland,3.8191808457382805,3.8191808457382805,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG14,EG14,EG14,607500.191500505,6122499.801071322,0.3063443536497976,perc_cropland,Cropland,3.9108057776464302,3.9108057776464302,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG15,EG15,EG15,607500.1605547919,6127499.872877927,0.3087199547736647,perc_cropland,Cropland,3.991554620017259,3.991554620017259,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG16,EG16,EG16,607500.1727981393,6132499.876283166,0.3102332066045825,perc_cropland,Cropland,4.068963259305158,4.068963259305158,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG17,EG17,EG17,607500.1607226082,6137499.920979434,0.3107686979772813,perc_cropland,Cropland,4.154574345510946,4.154574345510946,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG18,EG18,EG18,607500.1891095479,6142499.897205671,0.3099598259455061,perc_cropland,Cropland,4.2544351083427365,4.2544351083427365,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG19,EG19,EG19,607500.1905837624,6147499.914653578,0.30782620044738146,perc_cropland,Cropland,4.3771309321643015,4.3771309321643015,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG21,EG21,EG21,612500.2348921587,6107499.801269529,0.3067664744759474,perc_cropland,Cropland,3.561024210038402,3.561024210038402,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD82,BD82,BD82,492500.0446139241,6262499.693544938,0.42803306291259907,perc_cropland,Cropland,6.155556063192863,6.155556063192863,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG22,EG22,EG22,612500.2114052242,6112499.729918555,0.31224077544733025,perc_cropland,Cropland,3.665849331483354,3.665849331483354,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG23,EG23,EG23,612500.2139353334,6117499.81291228,0.31709889385134693,perc_cropland,Cropland,3.772844671986713,3.772844671986713,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG24,EG24,EG24,612500.1830770366,6122499.826076767,0.32128880144383287,perc_cropland,Cropland,3.8790608966001425,3.8790608966001425,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG25,EG25,EG25,612500.1782985982,6127499.882253152,0.3248072721272759,perc_cropland,Cropland,3.976106650733718,3.976106650733718,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG26,EG26,EG26,612500.200980525,6132499.870141038,0.3274394220762213,perc_cropland,Cropland,4.068560620622601,4.068560620622601,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG27,EG27,EG27,612500.1834815647,6137499.899357621,0.32913436397429263,perc_cropland,Cropland,4.169075317797636,4.169075317797636,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,EG30,EG30,EG30,617500.2479844969,6102499.703469929,0.31188041818839757,perc_cropland,Cropland,3.423190260737555,3.423190260737555,TRUE,Cropland,Positive
Foraging guild,Passerine seedeaters,12,BD83,BD83,BD83,492500.04863837245,6267499.638934148,0.42199447597353223,perc_cropland,Cropland,6.185261557687928,6.185261557687928,TRUE,Cropland,Positive
