response,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BG95_2,BG95,497500.0483908097,6127499.894213497,75.47099388326974,64.81737560479286,10.653618278476884,5.401836427361054,0.5861269158188297,9.216154866074685,9.216154866074685,0.21991578816021712,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BG96_2,BG96,497500.0613110999,6132499.841104226,53.01537205926232,47.45450246440411,5.560869594858211,5.251480227075501,0.5736896114724668,9.153870180073039,9.153870180073039,0.21798618664787953,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BG97_2,BG97,497500.0191423166,6137499.936274155,51.64607105655709,49.56693761298945,2.079133443567642,5.094472140083216,0.5630880329694621,9.047381300606515,9.047381300606515,0.21590119182801668,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BG98_2,BG98,497500.04848340026,6142499.845767268,58.417678224577855,51.23307980559899,7.184598418978865,4.9307084016632885,0.5541758006082649,8.897372271130081,8.897372271130081,0.2137072782173254,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BG99_2,BG99,497500.0228864452,6147499.903496731,52.73027462943787,51.28675036397502,1.4435242654628553,4.759924457784017,0.5469702223741377,8.702346605128607,8.702346605128607,0.21134105013413784,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH57_2,BH57,477500.0575189135,6087499.717403076,61.61364647696151,63.316639694515374,-1.7029932175538605,6.460060472163154,0.7997464467937693,8.07763572825102,8.07763572825102,0.2419852915871684,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH58_2,BH58,477500.0309492611,6092499.683684505,38.20193406078888,60.95488263705415,-22.75294857626527,6.391060901642765,0.7743542604382888,8.253407036238672,8.253407036238672,0.24083292170729,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH59_2,BH59,477500.0107989607,6097499.687274866,31.48109593217567,64.17023205257628,-32.68913612040061,6.318360092600658,0.7507887207016858,8.41563001465383,8.41563001465383,0.23966643906398175,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH66_2,BH66,482500.0001891313,6082499.794663963,44.06056750802163,56.75324328552008,-12.692675777498451,6.492609357092998,0.8112199801230459,8.003512630579191,8.003512630579191,0.2426275058639509,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH67_2,BH67,482500.0408449325,6087499.686214566,63.807167516380616,56.73614634004944,7.071021176331179,6.421872054821618,0.7841567419550663,8.189526036351548,8.189526036351548,0.24137389916409505,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH68_2,BH68,482500.0724313329,6092499.726358123,57.94609460268637,55.346612128531966,2.5994824741544065,6.3494594495020085,0.758910730935591,8.366543245045891,8.366543245045891,0.23975221573100827,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH69_2,BH69,482500.03038015234,6097499.692768536,67.98230541310073,60.591292320386025,7.391013092714708,6.273939395899777,0.735367303168414,8.531708397786783,8.531708397786783,0.23818309593503836,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH76_2,BH76,487500.048187175,6082499.800443771,48.39729593464178,58.415580560934735,-10.018284626292953,6.453395409749196,0.7972465154240603,8.09460472375548,8.09460472375548,0.24188477898521665,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH77_2,BH77,487500.03415061906,6087499.77562375,87.73673984936195,53.124777533539884,34.61196231582207,6.378630710630397,0.7704012814084439,8.279621107287122,8.279621107287122,0.24016419662340543,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH78_2,BH78,487500.0592190939,6092499.787910184,66.38732070307795,53.36100225053361,13.026318452544338,6.305328205751716,0.7453058676684942,8.460054427689377,8.460054427689377,0.23819255455905738,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH79_2,BH79,487500.0591634151,6097499.726182375,75.0298523583479,56.71077984857898,18.319072509768915,6.226035668668532,0.721762575890981,8.626154744838066,8.626154744838066,0.23625707124984777,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH86_2,BH86,492500.0572634925,6082499.806664651,77.73522982859652,62.46045926738137,15.27477056121515,6.411911702623126,0.7848904503026,8.16918042530793,8.16918042530793,0.2404913159558561,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH87_2,BH87,492500.0521481735,6087499.763193937,84.43530519333459,63.55289607394334,20.882409119391248,6.335576481704765,0.7581325797101305,8.356818650541507,8.356818650541507,0.23842175092868664,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH88_2,BH88,492500.0706003756,6092499.756857703,50.89803245035604,54.15395341270882,-3.255920962352782,6.2594304942306,0.7330924175982481,8.538392082594033,8.538392082594033,0.23614464251093434,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH89_2,BH89,492500.0486974856,6097499.7877438655,80.05394710387544,55.871226262432145,24.1827208414433,6.175613993258073,0.7095242060830865,8.703880629176023,8.703880629176023,0.23389224511757253,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH96_2,BH96,497500.0428692315,6082499.813263592,51.842322184482406,58.32989589423793,-6.487573709755523,6.369622236077616,0.7736271644582047,8.23345214427477,8.23345214427477,0.23849352644843394,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH97_2,BH97,497500.0466593011,6087499.76039121,43.73296316963492,50.72064890680724,-6.9876857371723204,6.29021333648582,0.7468803915326014,8.421982164477873,8.421982164477873,0.23611288955467663,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH98_2,BH98,497500.05847944214,6092499.74466746,65.56720985870554,49.29899804291983,16.268211815785712,6.208549692667594,0.7217875204917146,8.601630696576809,8.601630696576809,0.2335541489678248,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BH99_2,BH99,497500.0144000943,6097499.766108859,91.1830412593112,66.60900034332556,24.574040915985634,6.120499966980567,0.6981884348635005,8.766258020554519,8.766258020554519,0.2310478602655332,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CC04_2,CC04,502500.0151027321,6322499.626328963,100.61086985628702,63.98369290897648,36.627176947310545,4.808828744889028,0.6222889071392707,7.727646579778729,7.727646579778729,0.18118947949189912,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CC05_2,CC05,502500.0189406716,6327499.550508512,86.69578452053403,64.22150948396332,22.474275036570717,4.777882528367672,0.6329663387156789,7.548399079265796,7.548399079265796,0.17803972572189616,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CC06_2,CC06,502500.0141727327,6332499.622039415,75.17927415527318,62.92061057357894,12.258663581694236,4.738774615023649,0.6449608711409196,7.34738311587938,7.34738311587938,0.17472550013663185,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD00_2,CD00,502500.05650963914,6252499.699439128,40.57073970634272,57.48571192265577,-16.914972216313046,3.8453642041852176,0.5273108800292521,7.292404442654207,7.292404442654207,0.1939800907144022,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD01_2,CD01,502500.0548085185,6257499.673018353,39.63434051384379,54.83284024673535,-15.198499732891563,3.972989950089687,0.5314663685417333,7.475524671468856,7.475524671468856,0.19424235428632836,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD02_2,CD02,502500.0449077099,6262499.682977954,43.534863256786345,58.345016143986584,-14.810152887200239,4.103435743646392,0.5367205571370466,7.6453858326850295,7.6453858326850295,0.19424846501975482,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD03_2,CD03,502500.0268036657,6267499.729294267,75.5365249207239,64.88784701481312,10.648677905910787,4.233829864585994,0.5429177874178222,7.798289101417295,7.798289101417295,0.19416187658394818,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD04_2,CD04,502500.06196320115,6272499.700669883,71.12622991033814,63.11484149980517,8.011388410532966,4.361779199558926,0.5496956589002717,7.9348983913847135,7.9348983913847135,0.19416768754695066,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD05_2,CD05,502500.0274329878,6277499.708317954,43.32154893524423,56.12731528317756,-12.805766347933329,4.480148166239795,0.55653783612379,8.050033394752484,8.050033394752484,0.19424720893142486,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD06_2,CD06,502500.04595014855,6282499.752284697,34.72385745656164,49.36803691482339,-14.644179458261753,4.584370866132623,0.5632497894813265,8.139143505680101,8.139143505680101,0.19426661878396057,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD07_2,CD07,502500.0561681533,6287499.721199877,38.43723345281902,47.19636725104966,-8.759133798230636,4.674950459467765,0.5698694454244789,8.20354643858039,8.20354643858039,0.19414329086688717,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD08_2,CD08,502499.9969046276,6292499.726313779,43.56046326174693,59.16046041771754,-15.599997155970605,4.749437759872352,0.5765656715773461,8.237461912845113,8.237461912845113,0.19369350871808155,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CD09_2,CD09,502499.9905232744,6297499.656359702,52.75850969599948,64.96771717852724,-12.20920748252776,4.807844633858196,0.5835485417585046,8.238979775992435,8.238979775992435,0.1928042521312174,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE00_2,CE00,502500.06152683037,6202499.744005174,49.28813198679298,60.97945902506914,-11.691327038276157,3.36467000517355,0.522071780386809,6.444841747011545,6.444841747011545,0.17667514554643454,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE01_2,CE01,502500.0785219833,6207499.797640791,52.349439498358,60.187675020467815,-7.838235522109812,3.354958214030069,0.5216132249401955,6.431888712972577,6.431888712972577,0.17786102266611908,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE02_2,CE02,502500.02528104605,6212499.776561091,75.89892707521079,60.81895540374069,15.079971671470105,3.355015536179507,0.5211578437622847,6.437618806539209,6.437618806539209,0.179606734274147,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE03_2,CE03,502500.0263673985,6217499.792110339,45.29124839475838,57.71242843917112,-12.421180044412743,3.3611873771174694,0.5209986649812746,6.451431842418013,6.451431842418013,0.18158865719255726,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE04_2,CE04,502500.08162276645,6222499.732965122,47.07460630417777,59.330015009372104,-12.255408705194334,3.37752934637184,0.5210432780996803,6.482243391931232,6.482243391931232,0.183877590832632,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE05_2,CE05,502500.0666420697,6227499.710331745,49.2164565630137,55.23548327088176,-6.019026707868058,3.408514538442337,0.5210860851651243,6.541173590083931,6.541173590083931,0.18633065835789478,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE06_2,CE06,502500.04362767225,6232499.724222039,56.34123196759981,53.04987077276305,3.2913611948367603,3.4560704686542083,0.5211699632135984,6.6313692511050535,6.6313692511050535,0.18855741059831382,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE07_2,CE07,502500.07449190767,6237499.774647816,43.47313833206934,57.57990399823711,-14.106765666167767,3.5221775390255896,0.5215732094394985,6.752987836186313,6.752987836186313,0.19037530456529045,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CE09_2,CE09,502500.05001462775,6247499.762263852,43.48145442068522,54.42815558528038,-10.946701164595162,3.7239727891851344,0.5243982491949196,7.101421095326594,7.101421095326594,0.19323957999227614,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CF01_2,CF01,502500.0534417037,6157499.800205615,51.14423831385756,57.790366922239244,-6.646128608381687,4.370493753568187,0.5267609636446811,8.296920339974623,8.296920339974623,0.2003952218694034,TRUE,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CF02_2,CF02,502500.07869880326,6162499.857095068,63.512138822899956,63.319761284733445,0.19237753816651093,4.1969685307001825,0.5242882728926574,8.005078022333466,8.005078022333466,0.19710742749600227,TRUE,Positive
